Ime županije;Ime grada/općine;MBR naselja;Ime naselja;RBR ulice/trga;Ime ulice/trga;Opis značenja imena ulice/trga
Grad Zagreb;GRAD ZAGREB;060364;Starjak;0009;Kukeljnjak;
Grad Zagreb;GRAD ZAGREB;060364;Starjak;0010;Brebernička cesta;
Grad Zagreb;GRAD ZAGREB;060364;Starjak;0011;Škare;
Grad Zagreb;GRAD ZAGREB;060364;Starjak;0012;Školska ulica;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0001;Brebernička cesta;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0002;Celići;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0003;Črnilo;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0004;Dragonožečka cesta;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0005;Hrastina;Hrastina / naziv zemljišta po šumi hrasta
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0006;Jantoleki;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0007;Karlići;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0008;Krčevine;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0009;Mihlini;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0010;Regelji;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0012;Strmečka cesta;Strmec / naselje grada Zagreba/Brezovica
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0013;Tratine;
Grad Zagreb;GRAD ZAGREB;060950;Strmec;0014;Močirad;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0001;Odvojak Bekci;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0002;Blažurčeva ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0003;Čehulićeva ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0004;Dokšićeva ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0005;Ulica Ivana Granđe;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0006;Ulica Stjepana Granđe;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0007;Ulica Stjepana Granđe odvojak;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0008;Hukavčeva ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0009;Ulica Ivana Kenfelja;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0010;Koškovićeva ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0011;Kučiševa ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0012;Miškinova ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0013;Rucakova ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0015;Šetalište Josipa Granđe;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0017;Šija vrh;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0018;Švelićeva ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0019;Vatrogasna ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0021;Osječka ulica;Osijek / grad u Slavoniji
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0022;Šašinovečka ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0023;Slavonska ulica;Slavonija / povijesna i zemljopisna regija Hrvatske
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0024;Istarska ulica;Istra / najveći hrvatski poluotok
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0025;Bosanska ulica;Bosna / srednjovjekovna banovina, kasnije kraljevstvo, do turskog osvajanja 1463, dio današnje države Bosne i Hercegovine
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0026;Krapinska ulica;Krapina / grad u Hrvatskom zagorju
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0027;Ulica Slavka Stančira;"Slavko Stančir / antifašist, sudionik NOB-a; 1925-1944"
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0028;Isomcova ulica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0029;Krčevina;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0030;Prašnica;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0031;Pašinec;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0032;Kopanina;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0033;Krči;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0034;Donje polje;
Grad Zagreb;GRAD ZAGREB;062804;Šašinovec;0035;Ulica fra Dominika Mandića;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0001;Čelinščak;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0002;Đurinec brijeg;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0004;Janečki brijeg;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0005;Kraljevački brijeg;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0006;Limbuška ulica;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0007;Ulica Đure Popovića;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0008;Šalata;Šalata / područje negdašnjih vrtova s povrćem
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0009;Šalata 1;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0010;Šalata 2;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0011;Šalata 3;
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0013;Šimunčevečka ulica;Šimunčevec/Šimunkovec / negdašnji zaselak, dio biskupskog posjeda Vugrovca/naselje grada Zagreba
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0019;Veliki vrh;Veliki vrh / naziv zemljišta i brijega
Grad Zagreb;GRAD ZAGREB;063347;Šimunčevec;0021;Put Lozica;Put Lozica / naziv zemljišta/loza-trsje
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0001;Biševska ulica;Biševo / otok kod Visa, znan po Modroj špilji
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0002;Bračka ulica;Brač / otok u Dalmaciji
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0003;Cavtatska ulica;Cavtat / naselje kod Dubrovnika
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0004;Cetinska ulica;Cetina / rijeka jadranskog slijeva/Dalmacija
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0005;Divuljska ulica;Divulje / naselje kod Trogira
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0006;Dračevička ulica;Dračevica / naselje na otoku Braču
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0007;Galijska ulica;Galija / naselje na otoku Visu
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0008;Goranska ulica;Gorani / stanovnici Gorskog kotara
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0009;Imotska ulica;Imotski / grad u Dalmaciji
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0010;Kaštelanska ulica;Kaštela / naziv za više naselja između Trogira i Splita
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0011;Nadinska ulica;Nadinsko jezero / znano kao Nadinsko blato, povremeno jezero kod Zadrapodručje poniranja vode potoka Kličevice i Mirašnice/Dalmacija
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0012;Obrovačka ulica;Obrovac / grad u Dalmaciji
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0013;Poljudska ulica;Poljud / predjel Grada Splita
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0014;Prilaz zagrebačkoj cesti;
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0015;Prokljanska ulica;Prokljan / jezero na rijeci Krki podno Skradina
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0016;Solinska ulica;Solin / grad kod Splita
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0017;Velikopoljska ulica;Veliko Polje / predjel grada Zagreba
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0018;Viška ulica;Vis / otok i grad u Dalmaciji
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0019;Žeževička ulica;Žeževica / naselje kod Šestanovca/Dalmacija
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0020;Avenija Većeslava Holjevca;"Većeslav Holjevac / političar, gradonačelnik Zagreba; 1917-1970"
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0021;Maslenička ulica;Maslenica / naselje na obali Novigradskog mora/Dalmacija
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0022;Tkonska ulica;Tkon / naselje na otoku Pašmanu
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0023;Tribunjska ulica;Tribunj / naselje kod Šibenika
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0024;Gradačka ulica;Gradac / naselje između Otavica i Čavoglava/Dalmacija
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0025;Betinska ulica;Betina / naselje na otoku Murteru
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0026;Uskopska ulica;Uskoplje / naselje u Konavlima kod Dubrovnika
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0027;Novaljska ulica;Novalja / grad na otoku Pagu
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0028;Sabunička ulica;Sabunike / naselje između Privlake i Nina/Dalmacija
Grad Zagreb;GRAD ZAGREB;068560;Veliko Polje;0029;Bibinjska ulica;Bibinje / naselje kod Zadra
Grad Zagreb;GRAD ZAGREB;071501;Vugrovec Gornji;0001;Ulica Draga;
Grad Zagreb;GRAD ZAGREB;071501;Vugrovec Gornji;0002;Grljakova ulica;
Grad Zagreb;GRAD ZAGREB;071501;Vugrovec Gornji;0004;Vugrovečka ulica;Vugrovec/Vuger / negdašnje selo i biskupski posjed/predjel grada Zagreba
Grad Zagreb;GRAD ZAGREB;071501;Vugrovec Gornji;0005;Vukasova ulica;
Grad Zagreb;GRAD ZAGREB;071501;Vugrovec Gornji;0007;Vinogradska ulica;
Grad Zagreb;GRAD ZAGREB;071838;Vurnovec;0001;Banov brijeg;
Grad Zagreb;GRAD ZAGREB;071838;Vurnovec;0002;Gradišnica;
Grad Zagreb;GRAD ZAGREB;071838;Vurnovec;0003;Krtakova ulica;
Grad Zagreb;GRAD ZAGREB;071838;Vurnovec;0004;Kusova ulica;
Grad Zagreb;GRAD ZAGREB;071838;Vurnovec;0005;Novakova ulica;
Grad Zagreb;GRAD ZAGREB;071838;Vurnovec;0006;Škanićeva ulica;
Grad Zagreb;GRAD ZAGREB;071838;Vurnovec;0008;Vurnovečka ulica;
Grad Zagreb;GRAD ZAGREB;071838;Vurnovec;0009;Ulica Stjepana Vojnovića;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0001;Balaški;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0002;Brezovička cesta;Brezovica / negdašnji zaselak i kaptolski posjed/predjel grada Zagreba
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0003;Frkliči;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0004;Hudobička ulica I. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0005;Kašinci;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0006;Kašinci odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0007;Kostenjaki;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0008;Kružna Zadvorska ulica;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0009;Kružna Zadvorska ulica I. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0010;Kružna Zadvorska ulica II. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0011;Piškori;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0012;Prigradska ulica;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0013;Prigradska ulica I. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0014;Prigradska ulica II. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0015;Prigradska ulica III. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0016;Prigradska ulica IV. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0017;Zadvorska ulica;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0018;Zadvorska ulica I. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0019;Zadvorska ulica II. odvojak;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0020;Zeleni brijeg;
Grad Zagreb;GRAD ZAGREB;072010;Zadvorsko;0021;Pekarska ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0001;Abramovićeva ulica;"Franjo Abramović / gradski građevni inženjer, izradio osnovu za regulaciju rijeke Save; 1888-1968"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0002;Adamičeva ulica;"Loius Adamič/Alojz Adamič / slovenski književnik i prevoditelj; 1899-1951"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0003;Ulica Božidara Adžije;"Božidar Adžija / publicist i antifašist; 1890-1941"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0004;Agacijska ulica;akacija/bagrem, drvo
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0005;Ulica Gaje Alage;"Gaja Alaga / teorijski fizičar; 1924-1988"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0006;Ulica Aleksandra Alagovića;"Aleksandar Alagović / zagrebački biskup; 1760-1837"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0007;Alanske stube;Alan / područje Sjevernog Velebita/Veliki Alan, prijevoj (1414 mnv)
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0008;Albaharijeva ulica;"Moša Albahari / antifašist, sudionik NOB-a; 1913-1942"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0009;Albinijeva ulica;"Alfred Albini / arhitekt; 1896-1978"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0010;Ulica Dragutina Albrechta;"Dragutin Albrecht / ""tiskar, osnivač prvoga hrvatskog litografskog zavoda; 1824 - 1887"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0011;Aleja Antuna Augustinčića;"Antun Augustinčić / kipar; 1900-1979"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0012;Aleja Blaža Jurišića;"Blaž Jurišić / filolog, književni kritičar i publicist; 1891-1974"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0013;Aleja grada Bolonje;Bologna / grad u Italiji
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0014;Aleja dudova;dud/murva / voćka
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0015;Aleja grabova;grab / drvo
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0016;Aleja Hermanna Bollea;"Hermann Bolle / arhitekt, graditelj i restaurator; 1845-1926"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0017;Aleja hrvatske mladeži;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0019;Aleja javora;javor / drvo
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0020;Aleja lipa;lipa / drvo
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0021;Aleja Matije Ljubeka;"Matija Ljubek / sportaš-kanuist; 1953-2000"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0022;Aleja pomoraca;aleja uz Brodarski institut, nazvana u čast pomoraca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0023;Aleja ruža;ruža / cvijet
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0024;Aleja Seljačke bune;Seljačka buna / pobuna kmetova - seljaka na susedgradsko - stubičkom vlastelinstvu zbog okrutne vladavine Franje Tahija, 1573
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0025;Aleja tišine;aleja koja vodi na groblje Miroševec
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0026;Aleja višanja;višnja / voćka
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0027;Stube Šandora A. Alexandera;"Šandor A. Alexander / veletrgovac i dobrotvor; 1866-1929"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0028;Ulica Frana Alfirevića;"Fran Alfirević / književnik; 1903-1956"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0029;Alibunarska ulica;Alibunar / grad u Vojvodini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0031;Ulica Saliha Alića;"Salih Alić / pjesnik i novinar; 1906-1982"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0032;Alkarski put;Sinjska alka / hrvatska viteška igra u spomen na pobjedu nad turskom vojskom 14 kolovoza 1715
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0033;Aljmaška ulica;Aljmaš / naselje kod Erduta, marijansko svetište/Slavonija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0034;Ulica Milana Amruša;"Milan Amruš / političar, gradonačelnik Zagreba; 1848-1919"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0035;Ulica Florijana Andrašeca;"Florijan Andrašec / pučki pjesnik i skladatelj; 1888-1962"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0036;Andraševečka ulica;Andraševec / naselje kod Oroslavja/Hrvatsko zagorje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0037;Ulica Josipa Andreisa;"Josip Andreis / muzikolog; 1909-1982"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0038;Ulica Josipa Andrića;"Josip Andrić / muzikolog, književnik i prevoditelj; 1894-1967"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0039;Ulica Nikole Andrića;"Nikola Andrić / književnik, prevoditelj i filolog; 1867-1942"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0040;Ulica Dominika Andrijaševića;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0041;Ulica Stanka Andrijevića;"Stanko Andrijević / političar, gradonačelnik Zagreba; 1841-1894"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0042;Andrilovečka ulica;Andrilovec / naselje kod Dugog Sela
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0043;II. Andrilovečka ulica;Andrilovec / naselje kod Dugog Sela
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0044;III. Andrilovečka ulica;Andrilovec / naselje kod Dugog Sela
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0045;IV. Andrilovečka ulica;Andrilovec / naselje kod Dugog Sela
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0046;Ulica Anđele Horvat;"Anđela Horvat / ""povjesničarka umjetnosti i konzervatorica; 1911 - 1985"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0047;Anićeva ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0048;Anina ulica;sveta Ana / majka Blažene Djevice Marije
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0049;Anina grana;sveta Ana / majka Blažene Djevice Marije
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0050;I. Anina ulica;sveta Ana / majka Blažene Djevice Marije
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0052;II. Anina ulica;sveta Ana / majka Blažene Djevice Marije
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0053;II. Anina ulica I. ogranak;sveta Ana / majka Blažene Djevice Marije
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0054;II. Anina ulica II. ogranak;sveta Ana / majka Blažene Djevice Marije
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0055;Ulica Filipa Antolića Sobana;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0056;Antolovečki put;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0057;Antoljaki;Antoljak / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0058;Antovaljska ulica;Antovo / naselje kod Grižana u Vinodolskoj dolini/Hrvatsko primorje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0059;Antunovac;ulica nazvana po negdašnjoj kapelici svetoga Antuna
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0060;Ulica Ivana Antunovića;"Ivan Antunović / ""književnik, biskup i hrvatski preporoditelj u Bačkoj; 1815 - 1888"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0061;Apatinska ulica;Apatin / grad u Vojvodini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0062;Apatinski odvojak I.;Apatin / grad u Vojvodini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0063;Apatinski odvojak II.;Apatin / grad u Vojvodini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0064;Apatinski odvojak III.;Apatin / grad u Vojvodini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0065;Ulica Ivana Arapovića;"Ivan Arapović / sportaš-košarkaš; 1913-1974"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0066;Argentinska ulica;Argentina / država u Južnoj Americi
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0067;Ulica ariša;ariš / drvo
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0068;Arnoldova ulica;"Đuro Arnold / filozof i pjesnik; 1853-1941"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0069;Artičkova ulica;"Milan Artiček / ""sudionik NOB - a; 1911 - 1945"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0070;Avenija Dubrovnik;Dubrovnik / negdašnji samostalni grad-Dubrovačka Republika
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0071;Avenija Gojka Šuška;"Gojko Šušak / političar, ministar obrane Republike Hrvatske u Domovinskom ratu; 1945-1998"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0072;Avenija Marina Držića;"Marin Držić / hrvatski dramski pisac i pjesnik; 1508-1567"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0073;Avenija Većeslava Holjevca;"Većeslav Holjevac / političar, gradonačelnik Zagreba; 1917-1970"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0074;Babićev prilaz;"Ljubo Babić / slikar, ilustrator i scenograf; 1890-1974"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0075;Babinečka ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0076;Ulica Stjepana Babonića;"Stjepan Babonić / zagrebački biskup; XIII st"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0077;Baboščica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0078;Ulica Vjekoslava Babukića;"Vjekoslav Babukić / jezikoslovac i preporoditelj; 1812-1875"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0079;Babulek;Babulek / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0080;Baburičina ulica;"Pasko Baburica / iseljenik u Čileu, rodoljub i dobrotvor; 1875-1941"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0081;Bachova ulica;"Josip Bach / glumac i redatelj; 1874-1935"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0082;Bačka ulica;Bačka / područje dijelom u Hrvatskoj, Srbiji i Mađarskoj
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0083;Bački odvojak;Bačka / područje dijelom u Hrvatskoj, Srbiji i Mađarskoj
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0084;Bačun;Bačun / naziv zemljišta/negdašnje selo i kaptolski posjed
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0085;Bačunski krč;Bačun / naziv zemljišta/negdašnje selo i kaptolski posjed/krč-krčevina
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0086;Bačurina ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0087;Ulica Huga Badalića;"Hugo Badalić / književnik; 1851-1900"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0088;Ulica badema;badem / voćka
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0089;Bademovac;badem / drvo
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0090;Badljevinski put;Badljevina / naselje kod Pakraca/Slavonija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0091;Ulica Nikole Badovinca;"Nikola Badovinac / ""gradonačelnik Zagreba, po projektu Hermana Bolléa uredio Ilirsku arkadu na Mirogoju 1885; 1828 - 1902"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0092;Ulica bagrema;bagrem / drvo
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0093;Bakačeva ulica;"Toma Bakač / zagrebački biskup i kardinal; 1435-1521"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0094;Bakaračka ulica;"Bakarac / naselje u Bakarskom zaljevu/; Hrvatsko primorje"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0095;Bakarska ulica;Bakar / grad u Hrvatskom primorju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0096;Ulica Matije Bakića;"Matija Bakić / hrvatski plemić, branitelj Krupe od Turaka; XVI st"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0097;Ulica Petra Bakule;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0098;Balokovićeva ulica;"Zlatko Baloković / violinist svjetskoga glasa; 1895-1965"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0099;Balotin prilaz;"Mate Balota/Mijo Mirković / književnik i ekonomist; 1898-1963"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0100;Balunov put;Balun / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0101;Banatska ulica;Banat / zemljopisna i povijesna regija dijelom u Srbiji, Mađarskoj i Rumunjskoj
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0102;Banatski odvojak;Banat / zemljopisna i povijesna regija dijelom u Srbiji, Mađarskoj i Rumunjskoj
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0103;Banovićka ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0104;Banovski put;Banovski put / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0105;Banski vinogradi;ulica nazvana po vinogradima bana Josipa Jelačića Bužimskog
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0106;I. Banjalučka ulica;Banja Luka / grad u Bosni i Hercegovini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0107;Ulica Ivana Banjavčića;"Ivan Banjavčić / dobrotvor, prvi gradonačelnik grada Karlovca; 1843-1913"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0108;Banjolska ulica;Banjol / predjel grada Raba/otok Rab
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0109;Banjolski odvojak I.;Banjol / predjel grada Raba/otok Rab
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0110;Banjolski odvojak II.;Banjol / predjel grada Raba/otok Rab
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0111;Baošički odvojak I.;Baošići / mjesto u Boki kotorskoj/Crna Gora
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0112;Baošički odvojak II.;Baošići / mjesto u Boki kotorskoj/Crna Gora
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;0113;Baošićki put;Baošići / naselje u Boki kotorskoj/Crna Gora
